"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
636293801461;;;;;"Квадрат (Б.7.К.8) Гранит Хаски - Листопад® гранит - Хаски";;;https://static.tildacdn.com/tild3733-6437-4139-b265-633866643233/2021-03-12_14-18-09.png;3900.00;;;"Коллекция:Листопад® гранит;Цвет:Хаски";;Cm9JG8kaNu0LSAt2mdmd;925577233601;0;0;0;0
501234888131;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Искусственный камень Базальт";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3330-6539-4262-b436-363032343039/23782198.jpg;;;;;;yf7FAJk698VfpshnVnsl;;0;0;0;0
159327906831;;;;;"Квадрат (Б.7.К.8) Искусственный камень Базальт - Искусственный камень - Базальт";;;https://static.tildacdn.com/stor3330-6539-4262-b436-363032343039/23782198.jpg;3850.00;;;"Коллекция:Искусственный камень;Цвет:Базальт";;BYSxkRkhJ0xyEUnc6AXJ;501234888131;0;0;0;0
300222179821;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Искусственный камень Степняк";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6139-6138-4933-a231-376664393331/2021-03-12_14-25-40.png;;;;;;8p8jo7OuRO9iafzhRTps;;0;0;0;0
186294085771;;;;;"Квадрат (Б.7.К.8) Искусственный камень Степняк - Искусственный камень - Степняк";;;https://static.tildacdn.com/tild6139-6138-4933-a231-376664393331/2021-03-12_14-25-40.png;3850.00;;;"Коллекция:Искусственный камень;Цвет:Степняк";;hJ1Pe3OeTAaTofttBrI9;300222179821;0;0;0;0
803248215851;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Искусственный камень Доломит";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3563-6264-4661-b438-663630643730/18511654.jpg;;;;;;avpIgsa4eEkUMXyhr0jY;;0;0;0;0
983033255181;;;;;"Квадрат (Б.7.К.8) Искусственный камень Доломит - Искусственный камень - Доломит";;;https://static.tildacdn.com/stor3563-6264-4661-b438-663630643730/18511654.jpg;3850.00;;;"Коллекция:Искусственный камень;Цвет:Доломит";;4dYa9npMhCZYGJPzbNSs;803248215851;0;0;0;0
118575153231;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Искусственный камень Шунгит";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3561-6439-4838-b363-663736363531/10400605.jpg;;;;;;z9HnV0YLN5SphX8apYuA;;0;0;0;0
465402010301;;;;;"Квадрат (Б.7.К.8) Искусственный камень Шунгит - Искусственный камень - Шунгит";;;https://static.tildacdn.com/stor3561-6439-4838-b363-663736363531/10400605.jpg;3850.00;;;"Коллекция:Искусственный камень;Цвет:Шунгит";;v1LZ9xGUMXatabdEt80v;118575153231;0;0;0;0
130968419171;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Стоунмикс Белый";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6339-3161-4464-b832-346434653761/2021-03-12_14-28-06.png;;;;;;7hlcyPtF0GDNVKgrx0OS;;0;0;0;0
142010987691;;;;;"Квадрат (Б.7.К.8) Стоунмикс Белый - Стоунмикс - Белый";;;https://static.tildacdn.com/tild6339-3161-4464-b832-346434653761/2021-03-12_14-28-06.png;4550.00;;;"Коллекция:Стоунмикс;Цвет:Белый";;ndlaU5G6agPldObpveh4;130968419171;0;0;0;0
733590013631;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Стоунмикс Черный";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3838-6466-4134-b730-646635376331/2021-03-12_14-29-55.png;;;;;;mpxxDtF6jlGTVkGNfaHv;;0;0;0;0
171051035701;;;;;"Квадрат (Б.7.К.8) Стоунмикс Черный - Стоунмикс - Чёрный";;;https://static.tildacdn.com/tild3838-6466-4134-b730-646635376331/2021-03-12_14-29-55.png;4550.00;;;"Коллекция:Стоунмикс;Цвет:Чёрный";;ixngzi6l99gjaOUZ3shs;733590013631;0;0;0;0
762369026441;;;;"Квадрум - Б.7.К.8";"Квадрат (Б.7.К.8) Стоунмикс Бело-Черный";"Размер плитки 600x600 мм<br />Толщина 80 мм";"Квадрат (Б.7.К.8)<br /><br />Размер 600x600 мм<br />Толщина 80 мм<br /><br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul>Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 7,2 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3663-3330-4632-b966-303936333063/2021-03-12_14-29-02.png;;;;;;Ff6tAAi1HkDoPU9JEXK0;;0;0;0;0
